timestamp,accX,accY,accZ,temp,device_id
2026-08-05T10:22:50.315566,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:22:50.735356,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:22:50.794677,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:22:50.854188,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:22:50.855996,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:22:50.915443,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:22:50.974736,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:22:51.034178,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:22:51.036018,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:22:51.095521,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:22:51.154736,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:22:51.327826,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:22:51.328162,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:22:51.409959,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:22:51.755670,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:22:51.814878,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:22:51.874071,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:22:51.876474,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:22:51.935234,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:22:51.994709,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:22:52.054186,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:22:52.115437,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:22:52.174750,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:22:52.234129,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:22:52.236046,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:22:52.295290,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:22:52.354752,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:22:52.715399,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:22:52.835468,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:22:53.014627,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:22:53.074081,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:22:53.075937,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:22:53.135347,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:22:53.194688,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:22:53.254050,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:22:53.255866,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:22:53.315210,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:22:53.374566,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:22:53.494050,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:22:53.554014,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:22:53.735297,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:22:53.854821,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:22:53.973898,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:22:53.976148,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:22:54.035322,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:22:54.154629,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:22:54.213916,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:22:54.215822,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:22:54.275265,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:22:54.334644,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:22:54.394038,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:22:54.396067,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:22:54.455252,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:22:54.755123,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:22:54.814555,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:22:54.873933,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:22:54.876074,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:22:54.935328,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:22:55.054645,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:22:55.113853,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:22:55.115688,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:22:55.235290,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:22:55.294561,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:22:55.353898,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:22:55.414629,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:22:55.474063,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:22:55.715394,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:22:55.775283,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:22:55.894744,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:22:55.953890,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:22:55.955904,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:22:56.015474,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:22:56.074590,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:22:56.193798,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:22:56.196227,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:22:56.255401,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:22:56.374621,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:22:56.433975,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:22:56.435777,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:22:56.765049,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:22:56.812848,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:22:56.856716,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:22:56.857718,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:22:56.915060,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:22:56.974624,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:22:57.033896,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:22:57.035788,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:22:57.095371,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:22:57.154720,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:22:57.273896,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:22:57.275902,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:22:57.335644,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:22:57.755265,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:22:57.814466,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:22:57.933974,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:22:57.935926,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:22:57.995270,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:22:58.054379,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:22:58.113904,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:22:58.115981,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:22:58.175261,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:22:58.234401,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:22:58.293680,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:22:58.295703,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:22:58.415395,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:22:58.715382,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:22:58.775085,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:22:58.834488,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:22:58.893928,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:22:58.895773,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:22:58.955251,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:22:59.014386,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:22:59.073931,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:22:59.075742,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:22:59.194517,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:22:59.253918,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:22:59.255775,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:22:59.315220,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:22:59.735109,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:22:59.794319,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:22:59.853948,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:22:59.855794,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:22:59.915056,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:00.033754,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:00.036056,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:00.095105,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:00.154781,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:00.213869,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:00.215831,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:00.274932,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:00.335208,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:00.755254,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:00.814485,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:00.873925,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:00.875975,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:00.995213,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:01.054458,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:01.113890,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:01.115693,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:01.175123,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:01.234451,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:01.293750,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:01.295614,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:01.355212,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:01.715237,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:01.775117,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:01.834478,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:01.894445,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:02.013868,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:02.015839,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:02.075061,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:02.134329,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:02.193991,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:02.255196,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:02.314462,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:02.373791,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:02.375963,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:02.734925,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:02.794326,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:02.853648,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:02.856052,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:02.916960,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:02.991249,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:03.039236,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:03.039577,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:03.094892,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:03.154262,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:03.213726,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:03.215890,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:03.275220,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:03.755108,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:03.814324,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:03.873661,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:03.875871,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:03.935102,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:03.994228,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:04.054153,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:04.114921,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:04.174537,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:04.233716,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:04.235679,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:04.295053,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:04.355185,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:04.715204,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:04.774886,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:04.834234,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:04.893613,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:04.954223,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:05.073684,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:05.075888,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:05.135092,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:05.194267,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:05.253730,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:05.255624,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:05.315093,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:05.374306,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:05.735104,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:05.794342,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:05.853563,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:05.855676,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:05.915194,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:05.974306,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:06.033692,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:06.035698,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:06.155107,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:06.214336,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:06.273715,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:06.275607,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:06.335297,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:06.755092,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:06.814300,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:06.873680,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:06.876121,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:06.934961,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:07.053700,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:07.055536,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:07.115024,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:07.174067,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:07.233688,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:07.235595,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:07.295645,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:07.354431,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:07.715289,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:07.774925,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:07.834290,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:07.893538,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:07.895807,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:08.014327,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:08.073690,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:08.075590,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:08.134913,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:08.194243,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:08.253717,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:08.255775,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:08.433713,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:08.734799,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:08.794297,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:08.884482,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:08.884907,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:08.915030,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:09.000264,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:09.033702,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:09.035640,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:09.094693,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:09.154291,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:09.213806,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:09.274757,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:09.334312,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:09.754941,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:09.814331,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:09.873655,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:09.875478,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:09.934939,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:09.994384,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:10.053502,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:10.055301,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:10.114934,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:10.174315,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:10.233559,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:10.235512,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:10.295312,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:10.715315,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:10.774808,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:10.834117,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:10.953552,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:10.955718,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:11.014942,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:11.074193,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:11.133528,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:11.135404,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:11.194944,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:11.254226,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:11.313632,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:11.315735,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:11.734923,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:11.794390,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:11.853606,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:11.855446,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:11.914926,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:11.974142,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:12.033471,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:12.035431,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:12.094927,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:12.154050,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:12.213553,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:12.215438,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:12.275050,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:12.754937,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:12.814151,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:12.873527,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
2026-08-05T10:23:12.875713,0.0154,-0.0745,1.1526,0.0,EngineIQ_Sensor
